1711	qe8yM53M	Motion to disagree with the procedure recommendation made by the Commons committee lapsed at the end of the session	sunleyj@parliament.uk	2022-10-18 13:42:43 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	All motions lapse at the end of session. 	V&P or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Date the session ends 	1206	1
1712	TaZLL50P	Debate on motion to disagree with the procedure recommendation made by the Commons committee	sunleyj@parliament.uk	2022-10-18 13:44:47 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	Actualise this step when it is scheduled on the Parliamentary Calendar or Future Business so it appears in 'Scheduled upcoming stages' on the workpackage page. The link will need to be updated once the debate has taken place. If it's rescheduled, change th	Commons Hansard URL	Date of debate	1209	1
1713	pG1u9e1s	Motion to disagree with the procedure recommendation made by the Commons committee not moved	sunleyj@parliament.uk	2022-10-18 13:43:07 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Hansard anchor link	Date the motion was not moved	1207	1
1714	QYEhFuPI	Motion to disagree with the procedure recommendation made by the Commons committee not called	sunleyj@parliament.uk	2022-10-18 13:43:25 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Commons chamber	NULL	1
1715	E3zezJcz	Question put on motion to disagree with the procedure recommendation made by the Commons committee	sunleyj@parliament.uk	2022-10-18 13:44:29 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	Following a debate there may be a question put to the House.	Votes and Proceedings anchor link	Date of decision	1208	1
1716	Q9HD6TAH	House resolves against committee procedure recommendation	sunleyj@parliament.uk	2022-10-18 13:45:06 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	Following a debate there may be a question put to the House.	Votes and Proceedings anchor link	Date of decision	1210	1
1717	0p60PV76	House resolves in favour of committee procedure recommendation	sunleyj@parliament.uk	2022-10-18 13:45:18 +00:00	The Business, Energy and Industrial Strategy Committee examines all legislative reform orders. It considers whether the minister has recommended the appropriate level of scrutiny and can require a higher level. It has 30 days to do this. The Government, or	Following a debate there may be a question put to the House.	Votes and Proceedings anchor link	Date of decision	1211	1
1718	5NeaviBn	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:18:50 +00:00	NULL	NULL	NULL	NULL	NULL	4
1719	WUxBaYW5	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:18:57 +00:00	NULL	NULL	NULL	NULL	NULL	4
1720	8JuKimul	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:19:03 +00:00	NULL	NULL	NULL	NULL	NULL	4
1721	5Mg3xqFP	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:19:09 +00:00	NULL	NULL	NULL	NULL	NULL	4
1722	4309zXft	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:19:15 +00:00	NULL	NULL	NULL	NULL	NULL	4
1723	8niH4d5N	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:19:20 +00:00	NULL	NULL	NULL	NULL	NULL	4
1724	8hoENmVx	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:19:27 +00:00	NULL	NULL	NULL	NULL	NULL	4
1725	JF98jiNM	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:19:34 +00:00	NULL	NULL	NULL	NULL	NULL	4
1726	XzsZ29fi	LROCPD AI	sunleyj@parliament.uk	2022-06-13 15:19:41 +00:00	NULL	NULL	NULL	NULL	NULL	4
1727	jiEtZbSb	LROCPD AJ	sunleyj@parliament.uk	2022-06-13 15:19:47 +00:00	NULL	NULL	NULL	NULL	NULL	4
1728	x1ZQkI19	LROCPD AK	sunleyj@parliament.uk	2022-06-13 15:19:54 +00:00	NULL	NULL	NULL	NULL	NULL	4
1729	7ATgBeT0	LROCPD AL	sunleyj@parliament.uk	2022-06-13 15:20:01 +00:00	NULL	NULL	NULL	NULL	NULL	4
1730	94rIzsC3	LROCPD AM	sunleyj@parliament.uk	2022-06-13 15:20:08 +00:00	NULL	NULL	NULL	NULL	NULL	4
1731	hLRSy4B3	LROCPD AN	sunleyj@parliament.uk	2022-06-13 15:20:14 +00:00	NULL	NULL	NULL	NULL	NULL	4
1732	XPAYNXoC	LROCPD AO	sunleyj@parliament.uk	2022-06-13 15:20:21 +00:00	NULL	NULL	NULL	NULL	NULL	4
1733	t5lwgpjc	LROCPD AP	sunleyj@parliament.uk	2022-06-13 15:20:28 +00:00	NULL	NULL	NULL	NULL	NULL	4
1734	DWtfqRGG	LROCPD AQ	sunleyj@parliament.uk	2022-06-13 15:20:33 +00:00	NULL	NULL	NULL	NULL	NULL	4
1735	dlmli6XL	LROCPD AR	sunleyj@parliament.uk	2022-06-13 15:20:39 +00:00	NULL	NULL	NULL	NULL	NULL	4
1736	9fvGTFq0	LROCPD AS	sunleyj@parliament.uk	2022-06-13 15:20:45 +00:00	NULL	NULL	NULL	NULL	NULL	4
1737	J4FjjrLK	LROCPD AT	sunleyj@parliament.uk	2022-06-13 15:20:52 +00:00	NULL	NULL	NULL	NULL	NULL	4
1738	uK6zsVmZ	LROCPD AU	sunleyj@parliament.uk	2022-06-13 15:20:57 +00:00	NULL	NULL	NULL	NULL	NULL	4
1739	bJcDhFqv	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:21:06 +00:00	NULL	NULL	NULL	NULL	NULL	5
1740	HcktTfTH	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:21:11 +00:00	NULL	NULL	NULL	NULL	NULL	5
1741	NJjbNq8k	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:21:19 +00:00	NULL	NULL	NULL	NULL	NULL	5
1742	Chxi7q0N	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:21:28 +00:00	NULL	NULL	NULL	NULL	NULL	5
1743	2Vkl7zBx	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:21:35 +00:00	NULL	NULL	NULL	NULL	NULL	5
1744	ydpK6PZU	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:21:41 +00:00	NULL	NULL	NULL	NULL	NULL	5
1745	cgu5xoRj	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:21:49 +00:00	NULL	NULL	NULL	NULL	NULL	5
1746	Orh2IRZ2	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:21:59 +00:00	NULL	NULL	NULL	NULL	NULL	5
1747	g8Nsh1oW	LROCPD AI	sunleyj@parliament.uk	2022-06-13 15:22:06 +00:00	NULL	NULL	NULL	NULL	NULL	5
1748	CRE6aViy	LROCPD AJ	sunleyj@parliament.uk	2022-06-13 15:22:15 +00:00	NULL	NULL	NULL	NULL	NULL	5
1749	I3Uafi7i	LROCPD AK	sunleyj@parliament.uk	2022-06-13 15:22:22 +00:00	NULL	NULL	NULL	NULL	NULL	5
1750	Dh7l823S	LROCPD AL	sunleyj@parliament.uk	2022-06-13 15:22:28 +00:00	NULL	NULL	NULL	NULL	NULL	5
1751	Jz11hena	LROCPD AM	sunleyj@parliament.uk	2022-06-13 15:22:34 +00:00	NULL	NULL	NULL	NULL	NULL	5
1752	wYNqJIFA	LROCPD AN	sunleyj@parliament.uk	2022-06-13 15:22:40 +00:00	NULL	NULL	NULL	NULL	NULL	5
1753	t0V1KnsT	LROCPD AO	sunleyj@parliament.uk	2022-06-13 15:22:46 +00:00	NULL	NULL	NULL	NULL	NULL	5
1754	8b4YJAKN	LROCPD AP	sunleyj@parliament.uk	2022-06-13 15:22:53 +00:00	NULL	NULL	NULL	NULL	NULL	5
1755	oHYw4StS	LROCPD AQ	sunleyj@parliament.uk	2022-06-13 15:22:59 +00:00	NULL	NULL	NULL	NULL	NULL	5
1756	f9hedjrY	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:28:45 +00:00	NULL	NULL	NULL	NULL	NULL	2
1757	QPtH7UmF	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:23:16 +00:00	NULL	NULL	NULL	NULL	NULL	2
1758	UNsx5ypI	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:23:22 +00:00	NULL	NULL	NULL	NULL	NULL	2
1759	yQh63vmg	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:23:27 +00:00	NULL	NULL	NULL	NULL	NULL	2
1760	WaQe5hnD	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:23:33 +00:00	NULL	NULL	NULL	NULL	NULL	2
1761	FBayC2BB	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:23:39 +00:00	NULL	NULL	NULL	NULL	NULL	2
1762	cQaiIN5m	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:23:46 +00:00	NULL	NULL	NULL	NULL	NULL	2
1763	8HvaSp08	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:23:53 +00:00	NULL	NULL	NULL	NULL	NULL	2
1764	q7AAxJdW	LROCPD AI	sunleyj@parliament.uk	2022-06-13 15:28:57 +00:00	NULL	NULL	NULL	NULL	NULL	2
1765	o7ifv0nt	LROCPD AJ	sunleyj@parliament.uk	2022-06-13 15:29:03 +00:00	NULL	NULL	NULL	NULL	NULL	2
1766	dJDIikZM	LROCPD AK	sunleyj@parliament.uk	2022-06-13 15:29:09 +00:00	NULL	NULL	NULL	NULL	NULL	2
1767	22PE9x4E	LROCPD AL	sunleyj@parliament.uk	2022-06-13 15:29:15 +00:00	NULL	NULL	NULL	NULL	NULL	2
1768	ZtPSJxNn	LROCPD AM	sunleyj@parliament.uk	2022-06-13 15:29:21 +00:00	NULL	NULL	NULL	NULL	NULL	2
1769	wRH9wr1G	LROCPD AN	sunleyj@parliament.uk	2022-06-13 15:29:27 +00:00	NULL	NULL	NULL	NULL	NULL	2
1770	RHNIimFK	LROCPD AO	sunleyj@parliament.uk	2022-06-13 15:29:35 +00:00	NULL	NULL	NULL	NULL	NULL	2
1771	aNvZFk0Y	LROCPD AP	sunleyj@parliament.uk	2022-06-13 15:29:41 +00:00	NULL	NULL	NULL	NULL	NULL	2
1772	01EXb2H5	LROCPD AQ	sunleyj@parliament.uk	2022-06-13 15:29:46 +00:00	NULL	NULL	NULL	NULL	NULL	2
1773	hFK3loRO	LROCPD AR	sunleyj@parliament.uk	2022-06-13 15:29:53 +00:00	NULL	NULL	NULL	NULL	NULL	2
1774	FzUsDo3D	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:30:00 +00:00	NULL	NULL	NULL	NULL	NULL	3
1775	7Mg2FMd5	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:30:05 +00:00	NULL	NULL	NULL	NULL	NULL	3
1776	RArOfGfc	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:30:10 +00:00	NULL	NULL	NULL	NULL	NULL	3
1777	14sKR6qi	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:30:16 +00:00	NULL	NULL	NULL	NULL	NULL	3
1778	nKFQK0PC	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:30:22 +00:00	NULL	NULL	NULL	NULL	NULL	3
1779	qwqO0b5S	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:30:28 +00:00	NULL	NULL	NULL	NULL	NULL	3
1780	SU5SEyE7	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:30:34 +00:00	NULL	NULL	NULL	NULL	NULL	3
1781	qmGExPMG	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:30:39 +00:00	NULL	NULL	NULL	NULL	NULL	3
1782	XPGaAQDx	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:30:47 +00:00	NULL	NULL	NULL	NULL	NULL	8
1783	oNunNHmT	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:32:06 +00:00	NULL	NULL	NULL	NULL	NULL	8
1784	36Phidia	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:32:12 +00:00	NULL	NULL	NULL	NULL	NULL	8
1785	pPrLcOsO	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:32:18 +00:00	NULL	NULL	NULL	NULL	NULL	8
1786	sBf2RmGh	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:32:24 +00:00	NULL	NULL	NULL	NULL	NULL	8
1787	hIwZNz02	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:32:30 +00:00	NULL	NULL	NULL	NULL	NULL	8
1788	twLSGsRp	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:32:37 +00:00	NULL	NULL	NULL	NULL	NULL	8
1789	GEjGQyKT	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:32:43 +00:00	NULL	NULL	NULL	NULL	NULL	8
1790	MNGdQ29W	LROCPD AI	sunleyj@parliament.uk	2022-06-13 15:32:51 +00:00	NULL	NULL	NULL	NULL	NULL	8
1791	3IECGXOn	LROCPD AJ	sunleyj@parliament.uk	2022-06-13 15:32:58 +00:00	NULL	NULL	NULL	NULL	NULL	8
1792	ayitSfQO	LROCPD AK	sunleyj@parliament.uk	2022-06-13 15:33:22 +00:00	NULL	NULL	NULL	NULL	NULL	8
1793	uSCszKBW	LROCPD AL	sunleyj@parliament.uk	2022-06-13 15:33:28 +00:00	NULL	NULL	NULL	NULL	NULL	8
1794	qTU7KyV7	LROCPD AM	sunleyj@parliament.uk	2022-06-13 15:33:33 +00:00	NULL	NULL	NULL	NULL	NULL	8
1795	30AFQARi	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:33:41 +00:00	NULL	NULL	NULL	NULL	NULL	10
1796	eMU8yCHu	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:33:49 +00:00	NULL	NULL	NULL	NULL	NULL	10
1797	ZONmiPT4	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:33:55 +00:00	NULL	NULL	NULL	NULL	NULL	10
1798	PkK0SOKz	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:34:00 +00:00	NULL	NULL	NULL	NULL	NULL	10
1799	SUPamVs0	LROCPD AA	sunleyj@parliament.uk	2022-06-13 15:44:46 +00:00	Procedure not considered	NULL	NULL	NULL	NULL	11
1800	CuLAtGbE	LROCPD AB	sunleyj@parliament.uk	2022-06-13 15:45:04 +00:00	Committee determination made but not recorded	NULL	NULL	NULL	NULL	11
1801	I9PLWXqE	LROCPD AC	sunleyj@parliament.uk	2022-06-13 15:45:21 +00:00	Committee determination made but not recorded	NULL	NULL	NULL	NULL	11
1802	b9tl1FkB	LROCPD AD	sunleyj@parliament.uk	2022-06-13 15:45:48 +00:00	Committee agrees the instrument should follow the negative procedure	NULL	NULL	NULL	NULL	11
1803	kaOr3gH6	LROCPD AE	sunleyj@parliament.uk	2022-06-13 15:46:10 +00:00	Committee agrees the instrument should follow the affirmative procedure 	NULL	NULL	NULL	NULL	11
1804	mBZKZk3S	LROCPD AF	sunleyj@parliament.uk	2022-06-13 15:47:04 +00:00	Committee agrees the instrument should follow the super-affirmative procedure	NULL	NULL	NULL	NULL	11
1805	yUkHiUJE	LROCPD AG	sunleyj@parliament.uk	2022-06-13 15:47:34 +00:00	Committee recommends that the instrument should be upgraded to the affirmative procedure 	NULL	NULL	NULL	NULL	11
1806	7nRdNp1h	LROCPD AH	sunleyj@parliament.uk	2022-06-13 15:48:09 +00:00	Committee recommends that the instrument should be upgraded to the super-affirmative procedure 	NULL	NULL	NULL	NULL	11
1807	UZM3Gt5F	LROCPD AI	sunleyj@parliament.uk	2022-06-13 15:48:36 +00:00	Procedure has been recommended for upgrade	NULL	NULL	NULL	NULL	11
1808	KIKPcYWb	LROCPD AJ	sunleyj@parliament.uk	2022-06-13 15:48:49 +00:00	Motion to disagree extant	NULL	NULL	NULL	NULL	11
1809	RjzNTJnw	LROCPD AK	sunleyj@parliament.uk	2022-06-13 15:49:11 +00:00	No question put on motion to disagree with committee 	NULL	NULL	NULL	NULL	11
1810	fVaouxWs	LROCPD AL	sunleyj@parliament.uk	2022-06-13 15:49:27 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1811	KfGjkxe0	SP AM	sunleyj@parliament.uk	2022-06-20 14:16:34 +00:00	NULL	NULL	NULL	NULL	NULL	8
1812	WUsZ4ork	Fatal amendment to legislative consent motion not selected by the Presiding Officer	sunleyj@parliament.uk	2022-06-20 14:20:45 +00:00	NULL	NULL	NULL	NULL	NULL	1
1813	utecwKvS	SP BC	sunleyj@parliament.uk	2022-06-20 14:20:54 +00:00	NULL	NULL	NULL	NULL	NULL	2
1814	NO4a2eKO	SP AC	sunleyj@parliament.uk	2022-06-20 14:24:26 +00:00	NULL	NULL	NULL	NULL	NULL	5
1815	mZbayZcu	SP AN	sunleyj@parliament.uk	2022-06-20 14:26:05 +00:00	NULL	NULL	NULL	NULL	NULL	4
1816	7sIcq9rJ	SP AQ	sunleyj@parliament.uk	2022-06-20 14:27:41 +00:00	NULL	NULL	NULL	NULL	NULL	3
1817	AiNyE6Wc	SP BD	sunleyj@parliament.uk	2022-06-20 14:31:31 +00:00	NULL	NULL	NULL	NULL	NULL	2
1818	4Q832Zaj	SP BE	sunleyj@parliament.uk	2022-06-20 14:31:37 +00:00	NULL	NULL	NULL	NULL	NULL	2
1819	ee9O3vyU	SP BF	sunleyj@parliament.uk	2022-06-20 14:31:43 +00:00	NULL	NULL	NULL	NULL	NULL	2
1820	0oZ2WLw7	SP BG	sunleyj@parliament.uk	2022-06-20 14:31:48 +00:00	NULL	NULL	NULL	NULL	NULL	2
1821	eTJMtmGS	SP BH	sunleyj@parliament.uk	2022-06-20 14:31:53 +00:00	NULL	NULL	NULL	NULL	NULL	2
1822	xnlE50GW	SP BI	sunleyj@parliament.uk	2022-06-20 14:31:59 +00:00	NULL	NULL	NULL	NULL	NULL	2
1823	bkK0juHB	SP BJ	sunleyj@parliament.uk	2022-06-20 14:32:05 +00:00	NULL	NULL	NULL	NULL	NULL	2
1824	h1VRxeIH	SP BL	sunleyj@parliament.uk	2022-06-20 14:32:11 +00:00	NULL	NULL	NULL	NULL	NULL	2
1825	Y75l0Kbl	SP AR	sunleyj@parliament.uk	2022-06-20 14:32:45 +00:00	NULL	NULL	NULL	NULL	NULL	3
1826	IyDMKFwp	SP AS	sunleyj@parliament.uk	2022-06-20 14:32:50 +00:00	NULL	NULL	NULL	NULL	NULL	3
1827	flqsfkpg	SP AF	sunleyj@parliament.uk	2022-06-20 14:33:14 +00:00	NULL	NULL	NULL	NULL	NULL	10
1828	0yWfbPx5	SP AG	sunleyj@parliament.uk	2022-06-20 14:33:26 +00:00	NULL	NULL	NULL	NULL	NULL	10
1829	jDNVd5Hs	SP AN	sunleyj@parliament.uk	2022-06-20 14:33:45 +00:00	NULL	NULL	NULL	NULL	NULL	8
1830	Ks6xq5PW	SP AO	sunleyj@parliament.uk	2022-06-20 14:33:50 +00:00	NULL	NULL	NULL	NULL	NULL	8
1831	rlJlfmKE	SP AP	sunleyj@parliament.uk	2022-06-20 14:33:58 +00:00	NULL	NULL	NULL	NULL	NULL	8
1832	6Oh4MxAt	SP AQ	sunleyj@parliament.uk	2022-06-20 14:34:03 +00:00	NULL	NULL	NULL	NULL	NULL	8
1833	ZagNm9iH	SP AR	sunleyj@parliament.uk	2022-06-20 14:34:09 +00:00	NULL	NULL	NULL	NULL	NULL	8
1834	w9BwkB21	SP AS	sunleyj@parliament.uk	2022-06-20 14:34:16 +00:00	NULL	NULL	NULL	NULL	NULL	8
1835	VB94QuJm	SP AG	sunleyj@parliament.uk	2022-06-20 14:34:40 +00:00	Non-fatal amendment to legislative consent motion extant	NULL	NULL	NULL	NULL	11
1836	GeibSR2s	SP AH	sunleyj@parliament.uk	2022-06-20 14:35:06 +00:00	More questions have been put than outcomes recorded 	NULL	NULL	NULL	NULL	11
1837	DRqgZlr3	Non-fatal amendment to legislative consent motion lodged	sunleyj@parliament.uk	2022-06-20 14:36:17 +00:00	NULL	NULL	NULL	NULL	NULL	1
1838	2tTSmI82	Non-fatal amendment to legislative consent motion withdrawn	sunleyj@parliament.uk	2022-06-20 14:36:27 +00:00	NULL	NULL	NULL	NULL	NULL	1
1839	OMqxQNAA	Non-fatal amendment to legislative consent motion not called	sunleyj@parliament.uk	2022-06-20 14:36:35 +00:00	NULL	NULL	NULL	NULL	NULL	1
1840	HZFsJyW1	Non-fatal amendment to legislative consent motion falls at dissolution	sunleyj@parliament.uk	2022-06-20 14:36:47 +00:00	NULL	NULL	NULL	NULL	NULL	1
1841	i7fq3DYH	Non-fatal amendment to legislative consent motion not moved	sunleyj@parliament.uk	2022-06-20 14:36:53 +00:00	NULL	NULL	NULL	NULL	NULL	1
1842	HdUmikMX	Non-fatal amendment to legislative consent motion not selected by the Presiding Officer	sunleyj@parliament.uk	2022-06-20 14:51:35 +00:00	NULL	NULL	NULL	NULL	NULL	1
1843	1bP1lJu1	Question put on non-fatal amendment to legislative consent motion	sunleyj@parliament.uk	2022-06-20 14:37:26 +00:00	NULL	NULL	NULL	NULL	NULL	1
1844	wSd1bsnW	Non-fatal amendment to legislative consent motion agreed to	sunleyj@parliament.uk	2022-06-20 14:37:33 +00:00	NULL	NULL	NULL	NULL	NULL	1
1845	WqgMyIuD	Non-fatal amendment to legislative consent motion not agreed to	sunleyj@parliament.uk	2022-06-20 14:51:21 +00:00	NULL	NULL	NULL	NULL	NULL	1
1846	1NXXusgf	SP BK	sunleyj@parliament.uk	2022-06-20 14:48:48 +00:00	NULL	NULL	NULL	NULL	NULL	2
1847	ihGlXT11	House of Commons agrees to the negative procedure	sunleyj@parliament.uk	2022-10-11 14:15:40 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Commons to agree to the affirmative procedure a committee can either a	Decision will be noted in a BEIS committee report which will appear on an adhoc basis.	No link	Date the BEIS report on their decision on procedure	NULL	1
1848	BZaVHd9v	House of Commons agrees to the affirmative procedure	sunleyj@parliament.uk	2022-10-11 14:14:26 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Commons to agree to the affirmative procedure a committee can either a	Decision will be noted in a BEIS committee report which will appear on an adhoc basis.	No link	Date the BEIS report on their decision on procedure	NULL	1
1849	fokUITDV	House of Commons agrees to the super-affirmative procedure	sunleyj@parliament.uk	2022-10-11 14:15:47 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Commons to agree to the super-affirmative procedure a committee can ei	Decision will be noted in a BEIS committee report which will appear on an adhoc basis.	No link	Date the BEIS report on their decision on procedure	NULL	1
1850	wwmXZuxH	House of Lords agrees to the negative procedure	sunleyj@parliament.uk	2022-10-11 14:02:22 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Lords to agree to the negative procedure the Delegated Powers and Regu	Decision will be noted in a DPRRC report which will appear on an adhoc basis.	No link	Date the DPRRC report on their decision on procedure	NULL	1
1851	hHqbVuDN	House of Lords agrees to the affirmative procedure	sunleyj@parliament.uk	2022-10-11 14:01:27 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Lords to agree to the affirmative procedure the Delegated Powers and R	Decision will be noted in a DPRRC report which will appear on an adhoc basis.	No link	Date the DPRRC report on their decision on procedure	NULL	1
1852	LENoiI7u	House of Lords agrees to the super-affirmative procedure	sunleyj@parliament.uk	2022-10-11 14:13:28 +00:00	The way legislative reform orders are scrutinised is not fixed. When ministers lay a draft legislative reform order, they propose what level of scrutiny it should face. For the House of Lords to agree to the super-affirmative procedure the Delegated Powers	Decision will be noted in a DPRRC report which will appear on an adhoc basis.	No link	Date the DPRRC report on their decision on procedure	NULL	1
1853	P40xr0Gv	Further information published by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 13:53:12 +00:00	The Delegated Powers and Regulatory Reform Committee can publish additional information once they've considered and made a decision on an instrument. The additional information tends, though is not limited, to be in the form of correspondence included in a	It is possible that the DPRRC may publish further information (correspondence or oral evidence) after they have made a decision on an instrument, if this happens please check with Jane White before actualising this step. 	DPRRC anchor link	Date of meeting, not publishing.	1168	1
1854	3bmT4GBh	LROLPD AN	sunleyj@parliament.uk	2022-06-23 14:45:46 +00:00	NULL	NULL	NULL	NULL	NULL	2
1855	OcUNZbCu	LROCPD AS	sunleyj@parliament.uk	2022-06-24 09:37:44 +00:00	NULL	NULL	NULL	NULL	NULL	2
1856	DXAFFdHE	LROLPD AO	sunleyj@parliament.uk	2022-06-24 09:48:44 +00:00	NULL	NULL	NULL	NULL	NULL	2
1857	Jkdejkq9	Oral evidence session by the International Trade Committee (ITC)	sunleyj@parliament.uk	2022-10-11 13:47:22 +00:00	The International Trade Committee has the power to invite Ministers and other experts to oral evidence sessions before or after they have considered a treaty. 	The ITC have the power to invite Ministers to oral evidence sessions before or after they have considered a treaty.  The evidence session should appear in the Vote under the inquiry name or as an adhoc piece. 	HTML version should be used unless a pdf is only available	Date of the session, not the date the transcript was published. 	1167	1
1858	aqS98sC2	Treaty Lords AV	sunleyj@parliament.uk	2022-07-08 15:30:37 +00:00	NULL	NULL	NULL	NULL	NULL	2
1859	Md9vb8E9	Treaty Lords AI	sunleyj@parliament.uk	2022-07-08 15:30:44 +00:00	NULL	NULL	NULL	NULL	NULL	5
1860	ShVge6tM	Treaty Lords AH	sunleyj@parliament.uk	2022-07-08 15:30:50 +00:00	NULL	NULL	NULL	NULL	NULL	5
1861	pjXD2Pb4	Treaty Lords CE	sunleyj@parliament.uk	2022-07-08 15:30:58 +00:00	NULL	NULL	NULL	NULL	NULL	3
1862	2m0q58J2	Treaty Lords AU	sunleyj@parliament.uk	2022-07-08 15:31:03 +00:00	NULL	NULL	NULL	NULL	NULL	2
1863	AQoAcyev	Treaty Lords AT	sunleyj@parliament.uk	2022-07-08 15:31:11 +00:00	NULL	NULL	NULL	NULL	NULL	2
1864	RkxNa0Mh	Treaty Lords CD	sunleyj@parliament.uk	2022-07-08 15:31:18 +00:00	NULL	NULL	NULL	NULL	NULL	3
1865	OuJJSOTI	Treaty Lords AS	sunleyj@parliament.uk	2022-07-08 15:31:35 +00:00	NULL	NULL	NULL	NULL	NULL	2
1866	oKnaYSgZ	Treaty Lords CC	sunleyj@parliament.uk	2022-07-08 15:31:42 +00:00	NULL	NULL	NULL	NULL	NULL	3
1867	YI3TY1U7	Treaty Lords CD	sunleyj@parliament.uk	2022-07-08 15:32:00 +00:00	NULL	NULL	NULL	NULL	NULL	4
1868	kC8zGRu6	Treaty Lords CB	sunleyj@parliament.uk	2022-07-08 15:32:07 +00:00	NULL	NULL	NULL	NULL	NULL	3
1869	4ZhdvswQ	Treaty Lords CC	sunleyj@parliament.uk	2022-07-08 15:32:13 +00:00	NULL	NULL	NULL	NULL	NULL	4
1870	T9lqO18Y	Treaty Lords CA	sunleyj@parliament.uk	2022-07-08 15:32:21 +00:00	NULL	NULL	NULL	NULL	NULL	4
